sim,sample_size,sensitivity,specificity,misrate,p,p_min,p_max,overall_or,or_t,theta0,theta1_true,theta1
10000,100,0.8,0.9,0.93,0.0391,0.035300295212779,0.042899704787221,1.20904945633111,3,0.25,0.5,0.28725
10000,100,0.8,0.9,0.94,0.0388,0.0350143093320996,0.0425856906679004,1.19874037788663,3,0.25,0.5,0.2855
10000,100,0.8,0.9,0.95,0.0361,0.0324432777718755,0.0397567222281245,1.18848167539267,3,0.25,0.5,0.28375
10000,100,0.8,0.9,0.96,0.0364,0.032728686526605,0.040071313473395,1.17827298050139,3,0.25,0.5,0.282
10000,100,0.8,0.9,0.97,0.0351,0.0314924106840955,0.0387075893159045,1.16811392844738,3,0.25,0.5,0.28025
10000,100,0.8,0.9,0.98,0.034,0.0304473665356489,0.0375526334643511,1.15800415800416,3,0.25,0.5,0.2785
10000,100,0.8,0.9,0.99,0.0331,0.0295930695123225,0.0366069304876775,1.14794331144141,3,0.25,0.5,0.27675
10000,100,0.8,0.9,1,0.0333,0.029782854323756,0.036817145676244,1.13793103448276,3,0.25,0.5,0.275
10000,100,0.8,0.925,0,0.7299,0.721196050661325,0.738603949338675,2.33333333333333,3,0.25,0.5,0.4375
10000,100,0.8,0.925,0.01,0.7147,0.705848127343622,0.723551872656378,2.31620334477794,3,0.25,0.5,0.4356875
10000,100,0.8,0.925,0.02,0.7067,0.697775252090399,0.715624747909601,2.29918304261426,3,0.25,0.5,0.433875
10000,100,0.8,0.925,0.03,0.6989,0.689907399945277,0.707892600054723,2.28227137669198,3,0.25,0.5,0.4320625
10000,100,0.8,0.925,0.04,0.6815,0.672367072101383,0.690632927898617,2.26546731022378,3,0.25,0.5,0.43025
10000,100,0.8,0.925,0.05,0.6801,0.670956428019892,0.689243571980108,2.24876981957354,3,0.25,0.5,0.4284375
10000,100,0.8,0.925,0.06,0.6639,0.654640064295903,0.673159935704097,2.2321778940484,3,0.25,0.5,0.426625
10000,100,0.8,0.925,0.07,0.6557,0.646385844508452,0.665014155491548,2.21569053569488,3,0.25,0.5,0.4248125
10000,100,0.8,0.925,0.08,0.6579,0.648600087532282,0.667199912467718,2.19930675909879,3,0.25,0.5,0.423
10000,100,0.8,0.925,0.09,0.6341,0.624657598524751,0.643542401475249,2.18302559118886,3,0.25,0.5,0.4211875
10000,100,0.8,0.925,0.1,0.634,0.624557052997346,0.643442947002654,2.16684607104413,3,0.25,0.5,0.419375
10000,100,0.8,0.925,0.11,0.6169,0.607370154896514,0.626429845103486,2.1507672497049,3,0.25,0.5,0.4175625
10000,100,0.8,0.925,0.12,0.6158,0.606264995481707,0.625335004518293,2.13478818998716,3,0.25,0.5,0.41575
10000,100,0.8,0.925,0.13,0.5992,0.589593346215025,0.608806653784975,2.11890796630052,3,0.25,0.5,0.4139375
10000,100,0.8,0.925,0.14,0.5923,0.582666954697991,0.601933045302009,2.10312566446949,3,0.25,0.5,0.412125
10000,100,0.8,0.925,0.15,0.573,0.563303530647472,0.582696469352528,2.08744038155803,3,0.25,0.5,0.4103125
10000,100,0.8,0.925,0.16,0.5729,0.563203241546233,0.582596758453768,2.07185122569738,3,0.25,0.5,0.4085
10000,100,0.8,0.925,0.17,0.5561,0.546360393727976,0.565839606272024,2.05635731591699,3,0.25,0.5,0.4066875
10000,100,0.8,0.925,0.18,0.5653,0.555582452023636,0.575017547976364,2.04095778197858,3,0.25,0.5,0.404875
10000,100,0.8,0.925,0.19,0.5374,0.527625961938551,0.547174038061449,2.02565176421317,3,0.25,0.5,0.4030625
10000,100,0.8,0.925,0.2,0.5343,0.524521593516929,0.544078406483071,2.01043841336117,3,0.25,0.5,0.40125
10000,100,0.8,0.925,0.21,0.5126,0.502801616260204,0.522398383739796,1.99531689041524,3,0.25,0.5,0.3994375
