sim,sample_size,sensitivity,specificity,misrate,p,p_min,p_max,overall_or,or_t,theta0,theta1_true,theta1
10000,100,1,1,0.6,0.0537,0.0492810005905122,0.0581189994094878,1.19704433497537,1.5,0.05,0.0731707317073171,0.0592682926829268
10000,100,1,1,0.61,0.0491,0.0448642477481872,0.0533357522518128,1.19207091849298,1.5,0.05,0.0731707317073171,0.0590365853658537
10000,100,1,1,0.62,0.053,0.0486082733093201,0.0573917266906799,1.18709995076317,1.5,0.05,0.0731707317073171,0.0588048780487805
10000,100,1,1,0.63,0.0553,0.0508194440592043,0.0597805559407957,1.18213142997785,1.5,0.05,0.0731707317073171,0.0585731707317073
10000,100,1,1,0.64,0.0536,0.0491848837677745,0.0580151162322255,1.17716535433071,1.5,0.05,0.0731707317073171,0.0583414634146342
10000,100,1,1,0.65,0.0534,0.0489926630020571,0.057807336997943,1.17220172201722,1.5,0.05,0.0731707317073171,0.058109756097561
10000,100,1,1,0.66,0.0505,0.0462074481055885,0.0547925518944115,1.16724053123463,1.5,0.05,0.0731707317073171,0.0578780487804878
10000,100,1,1,0.67,0.0525,0.0481278843461004,0.0568721156538996,1.16228178018195,1.5,0.05,0.0731707317073171,0.0576463414634146
10000,100,1,1,0.68,0.0521,0.0477436526167451,0.0564563473832549,1.15732546705998,1.5,0.05,0.0731707317073171,0.0574146341463415
10000,100,1,1,0.69,0.0509,0.046591389271624,0.055208610728376,1.15237159007127,1.5,0.05,0.0731707317073171,0.0571829268292683
10000,100,1,1,0.7,0.0491,0.0448642477481872,0.0533357522518128,1.14742014742015,1.5,0.05,0.0731707317073171,0.0569512195121951
10000,100,1,1,0.71,0.0473,0.0431386807678672,0.0514613192321328,1.1424711373127,1.5,0.05,0.0731707317073171,0.056719512195122
10000,100,1,1,0.72,0.049,0.0447683408494298,0.0532316591505702,1.13752455795678,1.5,0.05,0.0731707317073171,0.0564878048780488
10000,100,1,1,0.73,0.0534,0.0489926630020571,0.057807336997943,1.13258040756199,1.5,0.05,0.0731707317073171,0.0562560975609756
10000,100,1,1,0.74,0.0478,0.0436178421803601,0.0519821578196399,1.12763868433972,1.5,0.05,0.0731707317073171,0.0560243902439025
10000,100,1,1,0.75,0.0476,0.0434261623684729,0.0517738376315271,1.12269938650307,1.5,0.05,0.0731707317073171,0.0557926829268293
10000,100,1,1,0.76,0.0473,0.0431386807678672,0.0514613192321328,1.11776251226693,1.5,0.05,0.0731707317073171,0.0555609756097561
10000,100,1,1,0.77,0.0511,0.0467833875994447,0.0554166124005553,1.11282805984793,1.5,0.05,0.0731707317073171,0.0553292682926829
10000,100,1,1,0.78,0.0447,0.0406491512200717,0.0487508487799283,1.10789602746444,1.5,0.05,0.0731707317073171,0.0550975609756098
10000,100,1,1,0.79,0.0489,0.0446724388225687,0.0531275611774313,1.1029664133366,1.5,0.05,0.0731707317073171,0.0548658536585366
